gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000144712.13,CAND2,385.48630109743527,-0.63687835339375032,0.17087372585046401,1.0378770656256759e-05,0.0010128678515339
ENSG00000258998.2,LINC02302,21.076192904079409,4.3986704641063161,1.1615988708865841,1.040855293880497e-05,0.0010128678515339
ENSG00000154856.13,APCDD1,582.75892605395381,1.118088063720136,0.30558438497956197,1.058683235894463e-05,0.0010245246165704999
ENSG00000123143.13,PKN1,3830.0111763076411,0.41337065069752088,0.10822697447983071,1.145917718502448e-05,0.0011004249496144999
ENSG00000106327.13,TFR2,120.8717375797128,0.86522947323135369,0.23615777957566839,1.1543957306293591e-05,0.0011004249496144999
ENSG00000107281.10,NPDC1,1103.363954317233,0.95587542605219522,0.26188096502221991,1.155961353785577e-05,0.0011004249496144999
ENSG00000178741.12,COX5A,1673.666578902539,0.39510239965887778,0.10331938184372561,1.169898964656245e-05,0.0011076729872929001
ENSG00000204991.11,SPIRE2,1117.641810466966,0.49587600305721402,0.1321722942293839,1.1886708579868391e-05,0.0011193956316396
ENSG00000231160.12,KLF3-AS1,173.78188075263159,0.87269294583077173,0.23920467246582591,1.202391429236547e-05,0.0011262614050537999
ENSG00000146535.14,GNA12,2455.9285140015281,-0.3267383204729144,0.084342427865976594,1.249130116262513e-05,0.0011638171870453999
ENSG00000063660.9,GPC1,2194.9865795766009,0.41969173417041011,0.1109955136234657,1.280404333360794e-05,0.001186643508103
ENSG00000100360.15,IFT27,961.09282270181859,0.46990340141441389,0.12545219635358351,1.291846698125266e-05,0.0011909466718084999
ENSG00000125826.22,RBCK1,771.7423791144281,0.70608087033750278,0.19344365876715289,1.32938328735161e-05,0.0012191349560863999
ENSG00000175756.14,AURKAIP1,611.48969234636388,0.60903327415613606,0.1659125112875818,1.3578764988430909e-05,0.0012377289947107001
ENSG00000148482.12,SLC39A12,21.59734952651981,3.633186485282935,1.00114023691196,1.363791367773288e-05,0.0012377289947107001
ENSG00000035862.13,TIMP2,11218.49220111429,-0.3871886467851694,0.10229863307811329,1.3865486592750011e-05,0.0012518962018484999
ENSG00000167702.13,KIFC2,2241.2413247743698,0.75625235118804568,0.2086974663396097,1.413729037230352e-05,0.0012665495831461
ENSG00000021645.20,NRXN3,1293.238993956679,0.81695563974491947,0.22600664027301559,1.4172397710473471e-05,0.0012665495831461
ENSG00000171189.18,GRIK1,303.8547654104604,-1.1702707370427849,0.32814612390794251,1.443914441851329e-05,0.0012781913709649
ENSG00000095383.20,TBC1D2,81.488096121494536,1.012779415338966,0.2817281336491998,1.4448612208898679e-05,0.0012781913709649
ENSG00000077380.16,DYNC1I2,6032.2275833175354,-0.31333770703349989,0.081366626859219401,1.4618428347356891e-05,0.0012867155323231
ENSG00000101938.15,CHRDL1,785.33911873937427,0.6558509265304836,0.18035125326264331,1.4707198775453971e-05,0.0012880564687542
ENSG00000173559.15,NABP1,137.59786921943001,1.7093208520769221,0.48476873522289537,1.533830049209519e-05,0.0013366451314404
ENSG00000240038.8,AMY2B,137.06867886383759,1.1618262164435831,0.3283163700986822,1.6534450060562929e-05,0.0014337496399050001
ENSG00000184524.6,CEND1,2050.4429270064761,0.42385478994167891,0.1143994029806063,1.7052722951001319e-05,0.0014714063803434999
ENSG00000271533.1,ENSG00000271533,121.6378841466794,1.439320315796119,0.41042851393521329,1.7657376728477519e-05,0.0015161108371373
ENSG00000116791.14,CRYZ,559.68457552076029,-1.7284930333440589,0.49689090952699738,1.7886247434547679e-05,0.0015177408130293999
ENSG00000165359.16,INTS6L,197.66010737387529,0.72295058792597411,0.20263844372051329,1.792606329485474e-05,0.0015177408130293999
ENSG00000182732.18,RGS6,534.53593618190416,-1.1206322767376999,0.31939912404748688,1.7936306707986559e-05,0.0015177408130293999
ENSG00000185634.12,SHC4,2269.449636341034,-0.65172108548919383,0.1823590334837262,1.8275853889150031e-05,0.0015390377727035999
ENSG00000205571.15,SMN2,145.75769183981311,-0.94042773884033315,0.26804157092764558,1.9297062698368041e-05,0.0016172600489216
