gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000187017.18,ESPN,56.271871253207898,3.1329479573427501,0.91225592366029595,3.4342862305264599,0.00059411647738680001,0.194838298557725
ENSG00000102837.7,OLFM4,82.581881637511302,2.2580134943843402,0.65751493391591198,3.4341630553339,0.00059438653144539997,0.194838298557725
ENSG00000129455.16,KLK8,17.062533760407199,4.5655386801357096,1.33299122963054,3.4250327974034098,0.00061472520721839998,0.19881852468663899
ENSG00000185551.15,NR2F2,1317.3979640643199,-1.7698358787750701,0.51810773548084299,-3.4159611169142901,0.00063557321565790002,0.20285657226599499
ENSG00000041515.16,MYO16,722.25556530737003,-1.49832202375039,0.43983344635176003,-3.4065668179133901,0.00065785445696710004,0.20724124107339101
ENSG00000135374.11,ELF5,29.597851992643101,4.0736111764135696,1.19855560851553,3.39876693869792,0.00067690371298979998,0.21050837648712101
ENSG00000137767.14,SQOR,84.400244836816995,2.3235831542259699,0.68688786631460297,3.3827692527061601,0.00071758897068680005,0.21625376058930401
ENSG00000163017.14,ACTG2,296.96952612944199,3.0039778094722802,0.88822480257354297,3.3820017193491498,0.00071959694228220005,0.21625376058930401
ENSG00000173391.9,OLR1,14.139993839647,4.8679022125190299,1.4404439049573099,3.3794458748209899,0.00072632107381699997,0.21625376058930401
ENSG00000171889.7,MIR31HG,50.323656390555399,3.2068992810114501,0.950122047886511,3.3752498304244201,0.00073748708639160003,0.21625376058930401
ENSG00000155307.19,SAMSN1,216.14570145755201,1.7160316907578499,0.50895772570153996,3.3716585957949601,0.00074717005851489997,0.21625376058930401
ENSG00000130545.16,CRB3,91.754319346737006,2.3160736824343799,0.68749214245846202,3.3688729505360402,0.00075476210452810001,0.21625376058930401
ENSG00000258244.1,OSTF1P1,11.8651823250687,6.2228022081444303,1.8497961340151099,3.36404758000949,0.00076808300302100003,0.21625376058930401
ENSG00000171223.6,JUNB,522.38980669043997,1.6047934915584099,0.47725536486412501,3.3625467825077102,0.0007722703927526,0.21625376058930401
ENSG00000064205.11,CCN5,53.195717133463802,3.7414020499962199,1.1139377099490899,3.3587174727815099,0.00078305080305089995,0.21625376058930401
ENSG00000256463.10,SALL3,347.39830016034398,-2.4907979968948002,0.74225142240014397,-3.3557335448958101,0.00079154791804339996,0.21625376058930401
ENSG00000141314.13,RHBDL3,251.33738622384999,-1.4903527214947501,0.44429925589623898,-3.3543894159543801,0.00079540338490739998,0.21625376058930401
ENSG00000279207.1,ENSG00000279207,869.42014247589304,-1.5079623235527,0.44987218277568602,-3.3519794761450998,0.00080235966743770004,0.21625376058930401
ENSG00000133106.15,EPSTI1,56.111102125467099,2.55397686093248,0.76838150780977998,3.3238395705440902,0.00088787256443479995,0.23667170104941199
ENSG00000132386.11,SERPINF1,4522.2506769208903,1.76179978440663,0.53055602185422901,3.32066683222132,0.00089802668924789998,0.23677645001181
ENSG00000178860.9,MSC,303.40107757881498,2.2692946666125202,0.68481513176130004,3.3137332418108798,0.00092059290022380004,0.24011636538419101
ENSG00000249771.2,ENSG00000249771,7.0375243458040799,6.4302763239399496,1.9419383413417399,3.3112669887845598,0.00092874550884500002,
ENSG00000115363.14,EVA1A,279.44783773588802,2.0838309050019399,0.63007371209228902,3.3072811403004798,0.00094206293354509997,0.24310234658514901
ENSG00000175356.14,SCUBE2,870.54659928523495,-2.8013486249125998,0.85025601728774203,-3.29471190788948,0.0009852262941407999,0.25156457070499699
ENSG00000286944.1,ENSG00000286944,7.15294281289456,-6.1385331737394404,1.86735789575009,-3.2872826294895501,0.0010115925170908,
ENSG00000132274.17,TRIM22,100.65637622673199,2.7014185494024399,0.82216550258064902,3.2857357076198199,0.0010171639970028999,0.25533344144342002
ENSG00000179023.9,KLHDC7A,19.8585520126076,3.83184447441023,1.16658628801138,3.2846644211309699,0.0010210390328569,0.25533344144342002
ENSG00000148734.8,NPFFR1,110.09917645579699,-1.72908596442258,0.53046532777558797,-3.25956452549537,0.0011158339540143999,0.27313278560221099
ENSG00000174944.9,P2RY14,20.696968137719299,4.1525946917087104,1.27410040237225,3.2592366221507998,0.001117124520843,0.27313278560221099
ENSG00000128815.20,WDFY4,114.67029272792099,2.56175519990488,0.78662720708128797,3.2566318287032701,0.0011274256376477001,0.27313278560221099
ENSG00000177459.11,ERICH5,507.53548237874901,1.8604399276419099,0.57171010715116999,3.2541665861261002,0.0011372556930297,0.27313278560221099
ENSG00000006116.4,CACNG3,320.39038526463401,-1.6356968309601001,0.50373476506439596,-3.24713905888746,0.0011657141856326,0.27722283334206199
ENSG00000109205.17,ODAM,23.576905135096499,4.6455156676258804,1.43243161494344,3.24309769427233,0.0011823766106303,0.27845543149572399
ENSG00000104415.14,CCN4,263.61305108519002,2.4949478249521899,0.77173108543031599,3.2329238410307202,0.0012253022365003,0.28254484695745502
ENSG00000183166.12,CALN1,605.31945376313502,-1.2753493894916901,0.39504486913780001,-3.2283659126498399,0.0012449961012437,0.28254484695745502
ENSG00000171722.13,SPATA46,67.053441054696904,-3.0994516096906999,0.96064433961218698,-3.22642988865364,0.001253449369782,0.28254484695745502
ENSG00000131095.14,GFAP,2886.6328087894999,-4.9233410784224496,1.52634126468814,-3.2255834211678698,0.0012571619282393,0.28254484695745502
