"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000235703.7","EOLA2-DT",60.9185846938747,1.45735621172522,0.308882570455694,4.71815618982705,2.37991752266538e-06,0.00032516845713787,"Up-regulated"
"ENSG00000189043.10","NDUFA4",6240.83896129805,0.369427612320316,0.0785843766886245,4.70103127220951,2.5885086513242e-06,0.000351262384874933,"Not Significant"
"ENSG00000189223.15","PAX8-AS1",546.073656244248,7.08458660226865,1.51086237074756,4.68910123081777,2.74407621772915e-06,0.00036737471403531,"Up-regulated"
"ENSG00000097007.20","ABL1",3179.37877206033,-0.271288612527685,0.0578539240845503,-4.68919985671521,2.74275410448044e-06,0.00036737471403531,"Not Significant"
"ENSG00000114742.14","WDR48",2481.18509074034,-0.291659795856751,0.0623902000687012,-4.67476936338702,2.94284151745055e-06,0.000389309905448218,"Not Significant"
"ENSG00000197582.5","GPX1P1",30.6322737458896,3.89700891886124,0.833677008007114,4.67448290097018,2.94695186097257e-06,0.000389309905448218,"Up-regulated"
"ENSG00000089820.17","ARHGAP4",99.495964170952,1.06859264277596,0.228709061564814,4.67227942550555,2.97875336367603e-06,0.000390922184859272,"Up-regulated"
"ENSG00000161996.19","WDR90",293.997754134443,1.42971697505988,0.306356852605914,4.66683530300859,3.05874311311729e-06,0.000398796128238325,"Up-regulated"
"ENSG00000090863.12","GLG1",8281.1979234601,-0.216310611913354,0.0464535091468542,-4.65649669715,3.21635437184634e-06,0.000416622318244095,"Not Significant"
"ENSG00000251562.11","MALAT1",10090.1852687435,1.14890526216989,0.24685384777084,4.65419223781535,3.25253246633348e-06,0.000417476465722837,"Up-regulated"
"ENSG00000213918.11","DNASE1",1104.22625897132,-0.441222166547716,0.0948168308573294,-4.6534160924617,3.26480492544428e-06,0.000417476465722837,"Not Significant"
"ENSG00000188817.8","SNTN",97.3944333964167,3.03942313716971,0.653689139598376,4.64964606729908,3.32505130070625e-06,0.00042247212322604,"Up-regulated"
