"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000162078.12","ZG16B",40.222524155774,3.06352033495645,0.640774495446095,4.78096484290263,1.74455872804996e-06,0.000268759111084558,"Up-regulated"
"ENSG00000268297.1","CLEC4GP1",14.0171907281321,6.12578111420758,1.28230425772297,4.77716663367032,1.77782444576176e-06,0.000268759111084558,"Up-regulated"
"ENSG00000125503.13","PPP1R12C",864.316238398182,0.843401424807009,0.176564947128696,4.77672062616293,1.78177045468947e-06,0.000268759111084558,"Not Significant"
"ENSG00000189306.11","RRP7A",1913.09050644477,-0.322878683472941,0.067557423440506,-4.7793220497416,1.75887266849481e-06,0.000268759111084558,"Not Significant"
"ENSG00000164488.12","DACT2",89.0737048012364,1.40721591287923,0.295342922437724,4.76468473076734,1.89149158692905e-06,0.000283226703753742,"Up-regulated"
"ENSG00000175928.6","LRRN1",2155.30758475951,0.653338448962732,0.137372273911576,4.75597025774847,1.97495547220551e-06,0.000293581424324811,"Not Significant"
"ENSG00000289047.2","ENSG00000289047",1070.31060987157,0.511173371894548,0.107633631273186,4.74919749383104,2.0422543107372e-06,0.000299248606646163,"Not Significant"
"ENSG00000175224.17","ATG13",1892.92762820261,-0.325878540932473,0.0686097468608039,-4.74974119338493,2.03677142546138e-06,0.000299248606646163,"Not Significant"
"ENSG00000165899.12","OTOGL",26.2382673757151,2.00347580715995,0.422831088459754,4.73824149131989,2.15580813143029e-06,0.00031364714899405,"Up-regulated"
"ENSG00000116874.12","WARS2",258.551675284385,-0.621980360099372,0.131631649825361,-4.72515812819005,2.29936361986298e-06,0.000332177079562459,"Not Significant"
"ENSG00000114742.14","WDR48",2481.18509074034,-0.295169328087566,0.0625599570131832,-4.71818303879853,2.37960352534087e-06,0.000341364942089808,"Not Significant"
"ENSG00000127419.17","TMEM175",697.704212881976,0.534623779533836,0.113567810220515,4.70752917130086,2.50737408535315e-06,0.000356606238834109,"Not Significant"
"ENSG00000102030.16","NAA10",252.141861128162,0.833811486319218,0.1771633806824,4.70645504227529,2.52061541537222e-06,0.000356606238834109,"Not Significant"
"ENSG00000277639.3","CHD9NB",90.889588361294,2.95794426602681,0.630115445217825,4.69428941708336,2.67535043427438e-06,0.000375905060333593,"Up-regulated"
"ENSG00000188343.14","CIBAR1",976.400554883925,0.360168727812637,0.0767612476219472,4.69206453738851,2.70461774787646e-06,0.000376444262234243,"Not Significant"
"ENSG00000164972.14","SPMIP6",110.389255069339,2.084994518781,0.444446701048441,4.69121384828043,2.71588918839173e-06,0.000376444262234243,"Up-regulated"
"ENSG00000175906.5","ARL4D",467.091960334527,-0.516251019740021,0.110201435697386,-4.6846124687309,2.80490117594439e-06,0.00038545541983027,"Not Significant"
"ENSG00000205542.11","TMSB4X",38157.6861286681,1.01689670475696,0.217117535997675,4.6836230896055,2.81848069486889e-06,0.00038545541983027,"Up-regulated"
"ENSG00000167615.18","LENG8",2237.04502075163,0.949821717328992,0.203939188711015,4.65737714919962,3.2026341703346e-06,0.000435091638213536,"Not Significant"
"ENSG00000179832.18","MROH1",1188.76060485741,0.78502502648391,0.169054936065617,4.64360902292265,3.42375192320473e-06,0.000459051287272039,"Not Significant"
"ENSG00000169410.11","PTPN9",2046.58132755359,-0.255992532827243,0.0551128538907716,-4.64487891217892,3.40275975828137e-06,0.000459051287272039,"Not Significant"
"ENSG00000113712.19","CSNK1A1",2337.17916640076,-0.340198293046675,0.0734381388779492,-4.63244709417363,3.61368700016976e-06,0.000481371267022613,"Not Significant"
"ENSG00000185168.7","LINC00482",23.1892375490778,6.13450203642907,1.33038953109418,4.61105705738961,4.00626546837397e-06,0.000530222773020797,"Up-regulated"
"ENSG00000118705.18","RPN2",6802.14224277094,-0.284164257748336,0.061739253418813,-4.60265134436735,4.17146227383896e-06,0.000548547289009823,"Not Significant"
"ENSG00000213719.8","CLIC1",2500.50298919024,-0.627134449553551,0.136337333321249,-4.59987322823635,4.22748130222944e-06,0.000552372939069647,"Not Significant"
"ENSG00000115474.7","KCNJ13",22.7201031560815,3.57865920381148,0.779332430539315,4.59195468272118,4.39113732058707e-06,0.000570125259459008,"Up-regulated"
"ENSG00000243978.9","RTL9",455.52058575795,0.947425002265063,0.206456559208385,4.58897990888625,4.45417291917198e-06,0.00057467234757166,"Not Significant"
"ENSG00000144152.13","FBLN7",122.138653300465,-0.651572358634182,0.142111050315797,-4.58495210039098,4.54090524128134e-06,0.000582200813247784,"Not Significant"
"ENSG00000189223.15","PAX8-AS1",546.073656244248,6.90674758831545,1.50838143114557,4.57891316195135,4.67398178907083e-06,0.000595540760378876,"Up-regulated"
"ENSG00000225706.3","PTPRD-AS1",350.05135651744,0.975637653990888,0.213279137789937,4.57446360718042,4.77441585125798e-06,0.000604582510942631,"Not Significant"
"ENSG00000197894.12","ADH5",3089.96508341337,-0.200852109709183,0.0439397055093533,-4.57108456647321,4.85206410866709e-06,0.000606922214178028,"Not Significant"
"ENSG00000073584.20","SMARCE1",277.194913079898,-0.577430845520906,0.12631064673006,-4.57151364884498,4.84213743719765e-06,0.000606922214178028,"Not Significant"
"ENSG00000173275.13","ZNF449",222.660258867934,1.02923119074128,0.225425459720509,4.56572736734069,4.97765349111373e-06,0.000618858083131557,"Up-regulated"
"ENSG00000268738.3","HSFX2",11.8999373496699,5.96083277938062,1.30738437350065,4.55935752346488,5.13103539032612e-06,0.000634084698778013,"Up-regulated"
"ENSG00000172270.22","BSG",12347.2827164654,-0.293553135502512,0.0644400930606558,-4.55544245142847,5.22754265026727e-06,0.000642142574416663,"Not Significant"
"ENSG00000214401.6","KANSL1-AS1",11.5086369536716,2.99308200325532,0.658197681926743,4.54739067827414,5.43151173216555e-06,0.000663226379009787,"Up-regulated"
"ENSG00000123965.13","PMS2P5",40.5505568100361,-2.62804407420053,0.579134870219203,-4.53787918728813,5.68227962943939e-06,0.000689741327327335,"Down-regulated"
"ENSG00000242828.1","ENSG00000242828",8.00467727563279,6.48984766854741,1.4333622490756,4.52770935800272,5.96265151946189e-06,0.000719516666295536,"Up-regulated"
"ENSG00000188000.6","OR7D2",11.173986523532,4.17729273629825,0.924565469748455,4.51811458785581,6.2392717765415e-06,0.000748493691368259,"Up-regulated"
"ENSG00000204963.6","PCDHA7",37.1841155724546,2.29740490988406,0.509214966913999,4.51166022045079,6.43221688464634e-06,0.00076715405332346,"Up-regulated"
