"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261357.1","ENSG00000261357",2.52380959920296,1.17087620811674,1.46793285106191,0.797636082106705,0.425081705858478,1
"ENSG00000167186.11","COQ7",778.161403331566,0.0193116025822118,0.129667027352164,0.148932253453788,0.881607090450144,1
"ENSG00000260430.2","ENSG00000260430",2.90696605465056,0.0694868356766846,0.974204754832265,0.0713267260624781,0.94313772507303,1
"ENSG00000205730.7","ITPRIPL2",153.917137946095,0.0475072223035216,0.6996015430083,0.0679061142421723,0.945860371529208,1
"ENSG00000103528.17","SYT17",2541.35824229161,0.00654261897153244,0.405633075629198,0.0161294020744829,0.987131157100112,1
"ENSG00000286790.1","ENSG00000286790",1.0270107562389,0.622024053186737,1.45532563093373,0.427412284897126,0.66907906110595,1
"ENSG00000261210.8","CLEC19A",8.67508010343868,-0.73457332337964,0.842751401266166,-0.871637024009693,0.383406425976992,1
"ENSG00000259871.1","ENSG00000259871",1.10465021044299,2.62813489909083,3.19551359006084,0.822445226728261,0.41082354808229,1
"ENSG00000285869.1","LINC02858",0.403305147294103,1.29994970501432,2.97715889002916,0.436641023550338,0.662371706492297,1
"ENSG00000259925.1","ENSG00000259925",1.81978105705606,-0.792703639055042,1.30939008523964,-0.605399145748048,0.54491381850874,1
"ENSG00000103534.17","TMC5",76.1514264530221,0.0843518282210703,0.577378523891358,0.146094502532869,0.883846786198369,1
"ENSG00000260592.3","ENSG00000260592",0.82317938108518,-2.03885636039597,2.89538094657957,-0.704175511966586,0.481323479107221,1
"ENSG00000260934.1","ENSG00000260934",3.49024738907807,0.0345576793081701,0.808910163303579,0.0427212821347639,0.965923714365407,1
"ENSG00000006007.12","GDE1",3717.84863781539,-0.0074552295422828,0.151102156484266,-0.0493390016115295,0.960649138559601,1
"ENSG00000279747.1","ENSG00000279747",2.44141721830786,0.159175984561753,1.03321808969837,0.154058456920959,0.877563643730932,1
"ENSG00000103540.17","CCP110",3626.24404639046,-0.11570699566404,0.179338031467171,-0.645189392999559,0.518804459089365,1
"ENSG00000103544.17","VPS35L",1378.5594944047,-0.0955155329284043,0.0585475407276065,-1.63141836089738,0.102802073241276,1
"ENSG00000276571.1","ENSG00000276571",9.82226058475371,-0.384607982162416,0.458772646356297,-0.838341137417591,0.401839138134983,1
"ENSG00000103550.14","KNOP1",775.41431828028,-0.103141901279203,0.137627790965989,-0.749426409849823,0.453600237982251,1
"ENSG00000261312.1","ENSG00000261312",0.520504422092354,3.26420872016307,2.85214329884192,1.14447570761556,0.252426406729251,1
"ENSG00000174628.17","IQCK",428.931335118485,0.0115088733877009,0.172075410835888,0.0668827308433809,0.94667506104174,1
"ENSG00000167191.12","GPRC5B",1277.50114232871,-0.0811673731996353,0.0672387135976098,-1.20715238077548,0.227373465397027,1
"ENSG00000180269.8","GPR139",213.741713256277,-0.0684522422052651,0.18891101866603,-0.362351771159943,0.717089175110515,1
"ENSG00000169347.17","GP2",6901.46539364195,-0.0846486146388868,1.07476539664672,-0.0787600855991374,0.937223452460141,1
"ENSG00000263237.1","ENSG00000263237",0.454294992477395,0.751435332442192,3.48548284262432,0.215590024788765,0.829307332026495,1
"ENSG00000183549.10","ACSM5",1.17849869260011,-0.763011462823817,2.50860359905723,-0.304157844272633,0.76100763963291,1
"ENSG00000066813.14","ACSM2B",0.446029298668683,0.674548563047295,3.52780148159825,0.19120933152443,0.848361592999995,1
"ENSG00000005187.12","ACSM3",3.84863739468816,0.0595625027499711,0.919735176822614,0.0647604922057458,0.948364698038306,1
"ENSG00000166743.10","ACSM1",8.05112800082792,0.410020936029542,1.64548467614275,0.24917943143092,0.803221989063086,1
"ENSG00000066654.14","THUMPD1",854.097519321313,0.000448765711633335,0.145891567363594,0.00307602227971759,0.997545693184735,1
"ENSG00000196678.14","ERI2",206.454326782082,-0.0165203631918392,0.216157019533208,-0.0764276044678772,0.939078908638084,1
"ENSG00000005189.20","REXO5",136.206195524829,0.150495152727084,0.338709361194865,0.444319437160467,0.656811650296439,1
"ENSG00000188215.10","DCUN1D3",341.587360043309,-0.117679216025151,0.110039921506298,-1.06942293682403,0.284879136507605,1
"ENSG00000102897.10","LYRM1",782.984051816298,0.0485039627927337,0.139490126370551,0.347723269415389,0.728048019472129,1
"ENSG00000158486.15","DNAH3",49.9230354642411,0.00909412159350602,0.758497374838328,0.0119896546714409,0.990433868840308,1
"ENSG00000011638.11","LDAF1",1005.8833029477,0.0176095742923494,0.161619629782377,0.108956902797395,0.913236673340665,1
"ENSG00000103310.11","ZP2",0.439783372264572,-2.01534366769065,3.5332652558217,-0.570391273162978,0.568412347205213,1
"ENSG00000289978.1","ENSG00000289978",0.464546448418767,-1.17203711106471,4.34613433662322,-0.269673466185433,0.7874114754059,1
"ENSG00000103316.12","CRYM",150.313174316433,0.0136882932204281,0.280977405529984,0.0487167044432239,0.961145063461236,1
"ENSG00000169246.17","NPIPB3",60.1856587470696,0.0495661471673598,0.223469662726526,0.221802577417486,0.824467572945357,1
