"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000112992.18","NNT",3404.31706553463,0.00125929284177608,0.0805894228998698,0.0156260312639379,0.98753273827109,1,"Not Significant"
"ENSG00000070193.5","FGF10",4.9060361309741,-0.170065626042072,0.931961395317075,-0.182481406307835,0.855204944989038,1,"Not Significant"
"ENSG00000249203.2","LINC02224",2.11030142538198,-0.0134896502425849,1.32637852534646,-0.0101702869767598,0.991885424930707,1,"Not Significant"
"ENSG00000251141.6","MRPS30-DT",165.136780793344,-0.032507655415321,0.310049368441255,-0.10484670740905,0.916497447112863,1,"Not Significant"
"ENSG00000112996.11","MRPS30",894.998450325456,-0.02687781446808,0.112077682490545,-0.239814152744882,0.810474334784657,1,"Not Significant"
"ENSG00000272335.1","ENSG00000272335",323.874132643362,-0.0189783385762694,0.138630035266041,-0.13689918306555,0.891110484576484,1,"Not Significant"
"ENSG00000164588.8","HCN1",288.339528762444,0.0211014834853992,0.9523969354327,0.0221561858300312,0.982323367644803,1,"Not Significant"
"ENSG00000170571.12","EMB",392.286351058486,-0.0645861224001285,0.188769883814907,-0.342142089060438,0.732243964185622,1,"Not Significant"
"ENSG00000271752.1","ENSG00000271752",1.33797396321143,-2.04254872170516,2.13574468376974,-0.956363715769582,0.338888509596407,1,"Not Significant"
"ENSG00000151883.20","PARP8",1032.43029901576,0.0304767226444925,0.10394122431062,0.293211118558843,0.769360786014907,1,"Not Significant"
"ENSG00000289056.2","ENSG00000289056",20.279622432137,-0.30695880607152,0.398956568180319,-0.769404066892769,0.441653475049936,1,"Not Significant"
"ENSG00000250360.1","ENSG00000250360",2.24732940927089,-0.950592085295058,3.71361633741449,-0.255974769315261,0.797970319584045,1,"Not Significant"
"ENSG00000251573.2","LINC02106",1.07492978565656,-0.463232582282617,2.21730846095104,-0.208916616898638,0.83451333197538,1,"Not Significant"
"ENSG00000248918.2","ENSG00000248918",0.632970721159752,0.011197980505751,3.61704344847495,0.0030958932800413,0.997529838495862,1,"Not Significant"
"ENSG00000259663.2","ISL1-DT",70.2308469551704,0.173377160813538,1.50848873063854,0.114934342757833,0.908497163875062,1,"Not Significant"
"ENSG00000288035.1","ENSG00000288035",12.0725607624189,-0.27674778419246,1.26926474544612,-0.218037872071511,0.827399603571877,1,"Not Significant"
"ENSG00000248898.4","PELO-AS1",1.66159400912323,-0.607214491540452,1.76697885743129,-0.343645589751525,0.731112834726606,1,"Not Significant"
"ENSG00000152684.11","PELO",839.51242338706,-0.0287627328240214,0.0924489951853773,-0.311120015597215,0.755709385481747,1,"Not Significant"
"ENSG00000213949.10","ITGA1",8.70438179648958,-0.545946009584712,0.759481334812413,-0.718840588385964,0.472239146088626,1,"Not Significant"
"ENSG00000164171.11","ITGA2",50.4736715949536,-0.0778808669275486,0.581121910313417,-0.134018121749264,0.893388244621023,1,"Not Significant"
"ENSG00000286048.1","ENSG00000286048",0.539327519680184,-0.422201967517341,4.25115351092659,-0.0993146839868684,0.920888419921452,1,"Not Significant"
"ENSG00000272123.1","ENSG00000272123",5.96665756287275,0.778237491621409,0.626792550745728,1.24161892271294,0.214377196712215,1,"Not Significant"
"ENSG00000164172.20","MOCS2",1018.53871513134,-0.136802259472303,0.0747865427870297,-1.82923630875512,0.0673642153434128,1,"Not Significant"
"ENSG00000247796.3","MOCS2-DT",66.0506203775915,0.0223189726857959,0.281928321101846,0.0791654155161417,0.936901052648,1,"Not Significant"
"ENSG00000134363.12","FST",285.205021707357,-0.129403977757767,1.07960382623711,-0.119862466779871,0.90459209723145,1,"Not Significant"
"ENSG00000164258.12","NDUFS4",1114.90676004564,0.0343624015771571,0.0934229782891499,0.367815308465154,0.713010953506859,1,"Not Significant"
"ENSG00000272416.1","ENSG00000272416",11.8141557874789,-0.21225604285288,0.487030932940285,-0.435816348607379,0.66296998129895,1,"Not Significant"
"ENSG00000185305.12","ARL15",806.779504933764,0.0764246700645014,0.17553109463568,0.435391064034114,0.663278595475077,1,"Not Significant"
"ENSG00000207627.1","MIR581",0.561318903062474,0.0111980140457838,2.66321815231774,0.00420469274589406,0.996645150460445,1,"Not Significant"
"ENSG00000288957.2","ENSG00000288957",0.925300882191701,1.81390788815814,2.06167594123796,0.879822018521956,0.378955734644044,1,"Not Significant"
"ENSG00000249069.8","LINC01033",1.35941777214463,-0.0684670760566475,1.36904388104169,-0.0500108703634477,0.96011372586529,1,"Not Significant"
"ENSG00000169271.3","HSPB3",0.987456058493716,-2.8392131433644,1.89703003339042,-1.49666220006549,0.134481176603147,1,"Not Significant"
"ENSG00000178996.14","SNX18",288.061308401624,-0.0752159765218193,0.263407359369033,-0.285550019186981,0.775222788958247,1,"Not Significant"
"ENSG00000280159.1","ENSG00000280159",2.64774298361317,-1.00138368983674,1.18531330452447,-0.844826162006569,0.398207905259114,1,"Not Significant"
"ENSG00000287367.2","ENSG00000287367",2.61966305824826,-0.633199915922776,1.22045981828341,-0.518820780854037,0.603885725032886,1,"Not Significant"
"ENSG00000232517.2","CSPG4BP",1.21943510761299,0.607854474708658,2.74234159513848,0.221655272919406,0.824582250996642,1,"Not Significant"
"ENSG00000164283.13","ESM1",16.0160192492472,-0.381959738200529,0.949993038019987,-0.402065828815572,0.687635580211334,1,"Not Significant"
"ENSG00000164287.13","CDC20B",20.6009517565782,1.00931295063596,0.990918114458082,1.01856342709805,0.308410274594365,1,"Not Significant"
"ENSG00000164294.14","GPX8",234.139703277763,0.320928356480753,1.15026055033918,0.279004923176856,0.780241046588107,1,"Not Significant"
"ENSG00000234602.9","MCIDAS",1.13959222511581,0.78522176044691,2.3269034795033,0.337453515955257,0.735775048016537,1,"Not Significant"
"ENSG00000152669.9","CCNO",28.7872730116763,-0.117199917612898,0.749354682441292,-0.156401128009339,0.875716848094114,1,"Not Significant"
"ENSG00000251307.1","CCNO-DT",1.27133571278946,0.799629957375674,1.59811005128942,0.500359757283611,0.616821784107932,1,"Not Significant"
"ENSG00000067248.11","DHX29",1379.41905339676,0.0424966236686711,0.0852143362905219,0.498702747901328,0.617988808466598,1,"Not Significant"
"ENSG00000039123.16","MTREX",2058.87761314066,0.0516062313282334,0.0754285993026648,0.684173268565657,0.493865759965656,1,"Not Significant"
"ENSG00000067113.17","PLPP1",256.548975418423,-0.128967407368448,0.29368217664601,-0.439139374548761,0.660560550271147,1,"Not Significant"
"ENSG00000250853.1","RNF138P1",0.883775162421623,-1.44670689953519,1.85611831496706,-0.779426013885793,0.435728804795243,1,"Not Significant"
"ENSG00000177058.12","SLC38A9",341.378520609533,-0.0388051580974311,0.127982779297037,-0.303206089995652,0.761732808199572,1,"Not Significant"
"ENSG00000152670.19","DDX4",2.82413976254336,-0.377374392981735,1.05825230619275,-0.3566015313866,0.721390130879753,1,"Not Significant"
"ENSG00000164509.16","IL31RA",25.5797429516653,0.197151370276193,0.618886610506018,0.318558144463647,0.750061596893502,1,"Not Significant"
"ENSG00000134352.21","IL6ST",4010.76616512472,-0.10809499802082,0.231123607900784,-0.467693452013014,0.640003824368867,1,"Not Significant"
"ENSG00000262211.1","ENSG00000262211",0.459260847214944,0.550165190024995,2.50600367742469,0.219538859811401,0.826230312354536,1,"Not Significant"
"ENSG00000264281.3","ENSG00000264281",4.43259073239092,0.0308839704520306,0.832629803955402,0.0370920789831406,0.970411587739808,1,"Not Significant"
"ENSG00000227908.5","IL6ST-DT",19.2991150754337,0.189289366389111,0.502469684656168,0.376717983530965,0.70638319690936,1,"Not Significant"
"ENSG00000164512.18","ANKRD55",183.842939224908,0.213678738393828,0.194693903262697,1.09751119481906,0.272417989730502,1,"Not Significant"
"ENSG00000248727.6","LINC01948",11.0692261801609,0.302709152827176,0.739214328257362,0.409501197765996,0.682171887972467,1,"Not Significant"
"ENSG00000226221.1","RPL26P19",11.5581087873379,-0.130386577038746,0.453881611988869,-0.287270014018421,0.773905580791951,1,"Not Significant"
"ENSG00000225940.7","C5orf67",0.442312317566581,0.972988492638186,3.58569719515535,0.271352665794756,0.786119803880285,1,"Not Significant"
"ENSG00000095015.6","MAP3K1",392.796668563294,0.0861585912354201,0.243374308705553,0.354016788763268,0.723326301358289,1,"Not Significant"
"ENSG00000155542.12","SETD9",80.4485441601321,-0.0662413315302201,0.215727045516178,-0.307060857259331,0.758797050734405,1,"Not Significant"
"ENSG00000155545.20","MIER3",625.374234897937,-0.000487048922571375,0.191939357922054,-0.00253751459754889,0.997975358452575,1,"Not Significant"
"ENSG00000271828.1","ENSG00000271828",4.33500763731001,-1.22701378945936,0.836923583087561,-1.46610014851379,0.142621005286835,1,"Not Significant"
"ENSG00000289152.2","ENSG00000289152",0.541801724612749,0.0111980097406379,2.80386069516163,0.00399378248711189,0.996813431085452,1,"Not Significant"
"ENSG00000062194.16","GPBP1",3297.36402052449,0.0722985801686032,0.0807087674773771,0.895795864914784,0.370361798788826,1,"Not Significant"
"ENSG00000250961.2","RMEL3",5.248701284384,-0.17994212629239,0.813381251481598,-0.221227285439171,0.824915464842425,1,"Not Significant"
"ENSG00000169067.4","ACTBL2",1.03410756441083,-0.847145489091582,2.87317044451247,-0.294846931447997,0.768110813113213,1,"Not Significant"
"ENSG00000249436.2","LNCBRM",4.42432612776689,0.19488900740741,1.09231532075462,0.17841826778807,0.858394503850948,1,"Not Significant"
"ENSG00000287709.3","ENSG00000287709",1.18580893049054,-1.91873520766891,1.83236616285731,-1.04713525416608,0.295037201662546,1,"Not Significant"
"ENSG00000248132.3","LINC02101",0.851341549088867,-3.60606113513469,2.3342751720978,-1.54483120852198,0.122387096369274,1,"Not Significant"
"ENSG00000145632.15","PLK2",2213.369760154,-0.00168566402164867,0.260092651700769,-0.00648101363351082,0.994828935483995,1,"Not Significant"
"ENSG00000175857.9","GAPT",2.55644532512207,0.883315204549793,0.948829215756251,0.930952788849107,0.351877986066736,1,"Not Significant"
"ENSG00000152932.8","RAB3C",20356.1406701034,0.0095968847566592,0.173978296830727,0.0551613904232926,0.956009888057365,1,"Not Significant"
"ENSG00000113448.21","PDE4D",2366.74228849071,-0.021075955902556,0.117737808967604,-0.179007543009018,0.857931778897401,1,"Not Significant"
